ptf, phif, pti
1.400000, 1.445133, 0.403417
1.400000, 1.507964, 0.416636
1.400000, 1.570796, 0.429498
1.400000, 1.633628, 0.441986
1.400000, 1.696460, 0.454084
1.400000, 1.759292, 0.465775
1.400000, 1.822124, 0.477046
1.400000, 1.884956, 0.487882
1.400000, 1.947787, 0.498271
1.400000, 2.010619, 0.508200
1.400000, 2.073451, 0.517657
1.400000, 2.136283, 0.526632
1.400000, 2.199115, 0.535114
1.400000, 2.261947, 0.543094
1.400000, 2.324779, 0.550562
1.400000, 2.387610, 0.557510
1.400000, 2.450442, 0.563931
1.400000, 2.513274, 0.569818
1.400000, 2.576106, 0.575163
1.400000, 2.638938, 0.579961
1.400000, 2.701770, 0.584208
1.400000, 2.764602, 0.587897
1.400000, 2.827433, 0.591026
1.400000, 2.890265, 0.593590
1.400000, 2.953097, 0.595587
1.400000, 3.015929, 0.597016
1.400000, 3.078761, 0.597873
1.410000, -3.141593, 0.599919
1.410000, -3.078761, 0.599631
1.410000, -3.015929, 0.598770
1.410000, -2.953097, 0.597336
1.410000, -2.890265, 0.595330
1.410000, -2.827433, 0.592755
1.410000, -2.764602, 0.589613
1.410000, -2.701770, 0.585908
1.410000, -2.638938, 0.581644
1.410000, -2.576106, 0.576825
1.410000, -2.513274, 0.571457
1.410000, -2.450442, 0.565546
1.410000, -2.387610, 0.559097
1.410000, -2.324779, 0.552119
1.410000, -2.261947, 0.544619
1.410000, -2.199115, 0.536604
1.410000, -2.136283, 0.528085
1.410000, -2.073451, 0.519071
1.410000, -2.010619, 0.509572
1.410000, -1.947787, 0.499599
1.410000, -1.884956, 0.489164
1.410000, -1.822124, 0.478279
1.410000, -1.759292, 0.466956
1.410000, -1.696460, 0.455211
1.410000, -1.633628, 0.443057
1.410000, -1.570796, 0.430509
1.410000, -1.507964, 0.417585
1.410000, -1.445133, 0.404301
1.410000, -1.382301, 0.390676
1.410000, -1.319469, 0.376730
1.410000, -1.256637, 0.362484
1.410000, -1.193805, 0.347961
1.410000, -1.130973, 0.333185
1.410000, -1.068142, 0.318184
1.410000, -1.005310, 0.302989
1.410000, -0.942478, 0.287632
1.410000, -0.879646, 0.272152
1.410000, -0.816814, 0.256595
1.410000, -0.753982, 0.241011
1.410000, -0.691150, 0.225464
1.410000, -0.628319, 0.210031
1.410000, -0.565487, 0.194805
1.410000, -0.502655, 0.179907
1.410000, -0.439823, 0.165493
1.410000, -0.376991, 0.151765
1.410000, -0.314159, 0.138989
1.410000, -0.251327, 0.127508
1.410000, -0.188496, 0.117754
1.410000, -0.125664, 0.110230
1.410000, -0.062832, 0.105444
1.410000, 0.000000, 0.103798
1.410000, 0.062832, 0.105444
1.410000, 0.125664, 0.110230
1.410000, 0.188496, 0.117754
1.410000, 0.251327, 0.127508
1.410000, 0.314159, 0.138989
1.410000, 0.376991, 0.151765
1.410000, 0.439823, 0.165493
1.410000, 0.502655, 0.179907
1.410000, 0.565487, 0.194805
1.410000, 0.628319, 0.210031
1.410000, 0.691150, 0.225464
1.410000, 0.753982, 0.241011
1.410000, 0.816814, 0.256595
1.410000, 0.879646, 0.272152
1.410000, 0.942478, 0.287632
1.410000, 1.005310, 0.302989
1.410000, 1.068142, 0.318184
1.410000, 1.130973, 0.333185
1.410000, 1.193805, 0.347961
1.410000, 1.256637, 0.362484
1.410000, 1.319469, 0.376730
1.410000, 1.382301, 0.390676
1.410000, 1.445133, 0.404301
1.410000, 1.507964, 0.417585
1.410000, 1.570796, 0.430509
1.410000, 1.633628, 0.443057
1.410000, 1.696460, 0.455211
1.410000, 1.759292, 0.466956
1.410000, 1.822124, 0.478279
1.410000, 1.884956, 0.489164
1.410000, 1.947787, 0.499599
1.410000, 2.010619, 0.509572
1.410000, 2.073451, 0.519071
1.410000, 2.136283, 0.528085
1.410000, 2.199115, 0.536604
1.410000, 2.261947, 0.544619
1.410000, 2.324779, 0.552119
1.410000, 2.387610, 0.559097
1.410000, 2.450442, 0.565546
1.410000, 2.513274, 0.571457
1.410000, 2.576106, 0.576825
1.410000, 2.638938, 0.581644
1.410000, 2.701770, 0.585908
1.410000, 2.764602, 0.589613
1.410000, 2.827433, 0.592755
1.410000, 2.890265, 0.595330
1.410000, 2.953097, 0.597336
1.410000, 3.015929, 0.598770
1.410000, 3.078761, 0.599631
1.420000, -3.141593, 0.601678
1.420000, -3.078761, 0.601389
1.420000, -3.015929, 0.600525
1.420000, -2.953097, 0.599085
1.420000, -2.890265, 0.597070
1.420000, -2.827433, 0.594485
1.420000, -2.764602, 0.591330
1.420000, -2.701770, 0.587609
1.420000, -2.638938, 0.583327
1.420000, -2.576106, 0.578488
1.420000, -2.513274, 0.573098
1.420000, -2.450442, 0.567161
1.420000, -2.387610, 0.560686
1.420000, -2.324779, 0.553678
1.420000, -2.261947, 0.546145
1.420000, -2.199115, 0.538097
1.420000, -2.136283, 0.529541
1.420000, -2.073451, 0.520488
1.420000, -2.010619, 0.510947
1.420000, -1.947787, 0.500930
1.420000, -1.884956, 0.490449
1.420000, -1.822124, 0.479515
1.420000, -1.759292, 0.468141
1.420000, -1.696460, 0.456342
1.420000, -1.633628, 0.444131
1.420000, -1.570796, 0.431525
1.420000, -1.507964, 0.418540
1.420000, -1.445133, 0.405192
1.420000, -1.382301, 0.391500
1.420000, -1.319469, 0.377484
1.420000, -1.256637, 0.363164
1.420000, -1.193805, 0.348564
1.420000, -1.130973, 0.333708
1.420000, -1.068142, 0.318623
1.420000, -1.005310, 0.303339
1.420000, -0.942478, 0.287889
1.420000, -0.879646, 0.272312
1.420000, -0.816814, 0.256650
1.420000, -0.753982, 0.240956
1.420000, -0.691150, 0.225291
1.420000, -0.628319, 0.209731
1.420000, -0.565487, 0.194369
1.420000, -0.502655, 0.179325
1.420000, -0.439823, 0.164753
1.420000, -0.376991, 0.150856
1.420000, -0.314159, 0.137900
1.420000, -0.251327, 0.126234
1.420000, -0.188496, 0.116301
1.420000, -0.125664, 0.108619
1.420000, -0.062832, 0.103725
1.420000, 0.000000, 0.102039
1.420000, 0.062832, 0.103725
1.420000, 0.125664, 0.108619
1.420000, 0.188496, 0.116301
1.420000, 0.251327, 0.126234
1.420000, 0.314159, 0.137900
1.420000, 0.376991, 0.150856
1.420000, 0.439823, 0.164753
1.420000, 0.502655, 0.179325
1.420000, 0.565487, 0.194369
1.420000, 0.628319, 0.209731
1.420000, 0.691150, 0.225291
1.420000, 0.753982, 0.240956
1.420000, 0.816814, 0.256650
1.420000, 0.879646, 0.272312
1.420000, 0.942478, 0.287889
1.420000, 1.005310, 0.303339
1.420000, 1.068142, 0.318623
1.420000, 1.130973, 0.333708
1.420000, 1.193805, 0.348564
1.420000, 1.256637, 0.363164
1.420000, 1.319469, 0.377484
1.420000, 1.382301, 0.391500
1.420000, 1.445133, 0.405192
1.420000, 1.507964, 0.418540
1.420000, 1.570796, 0.431525
1.420000, 1.633628, 0.444131
1.420000, 1.696460, 0.456342
1.420000, 1.759292, 0.468141
1.420000, 1.822124, 0.479515
1.420000, 1.884956, 0.490449
1.420000, 1.947787, 0.500930
1.420000, 2.010619, 0.510947
1.420000, 2.073451, 0.520488
1.420000, 2.136283, 0.529541
1.420000, 2.199115, 0.538097
1.420000, 2.261947, 0.546145
1.420000, 2.324779, 0.553678
1.420000, 2.387610, 0.560686
1.420000, 2.450442, 0.567161
1.420000, 2.513274, 0.573098
1.420000, 2.576106, 0.578488
1.420000, 2.638938, 0.583327
1.420000, 2.701770, 0.587609
1.420000, 2.764602, 0.591330
1.420000, 2.827433, 0.594485
1.420000, 2.890265, 0.597070
1.420000, 2.953097, 0.599085
1.420000, 3.015929, 0.600525
1.420000, 3.078761, 0.601389
1.430000, -3.141593, 0.603437
1.430000, -3.078761, 0.603148
1.430000, -3.015929, 0.602279
1.430000, -2.953097, 0.600833
1.430000, -2.890265, 0.598811
1.430000, -2.827433, 0.596214
1.430000, -2.764602, 0.593046
1.430000, -2.701770, 0.589311
1.430000, -2.638938, 0.585011
1.430000, -2.576106, 0.580152
1.430000, -2.513274, 0.574739
1.430000, -2.450442, 0.568778
1.430000, -2.387610, 0.562275
1.430000, -2.324779, 0.555237
1.430000, -2.261947, 0.547673
1.430000, -2.199115, 0.539590
1.430000, -2.136283, 0.530998
1.430000, -2.073451, 0.521906
1.430000, -2.010619, 0.512324
1.430000, -1.947787, 0.502264
1.430000, -1.884956, 0.491736
1.430000, -1.822124, 0.480754
1.430000, -1.759292, 0.469330
1.430000, -1.696460, 0.457477
1.430000, -1.633628, 0.445211
1.430000, -1.570796, 0.432546
1.430000, -1.507964, 0.419499
1.430000, -1.445133, 0.406088
1.430000, -1.382301, 0.392329
1.430000, -1.319469, 0.378243
1.430000, -1.256637, 0.363851
1.430000, -1.193805, 0.349175
1.430000, -1.130973, 0.334240
1.430000, -1.068142, 0.319071
1.430000, -1.005310, 0.303699
1.430000, -0.942478, 0.288157
1.430000, -0.879646, 0.272482
1.430000, -0.816814, 0.256717
1.430000, -0.753982, 0.240914
1.430000, -0.691150, 0.225132
1.430000, -0.628319, 0.209446
1.430000, -0.565487, 0.193949
1.430000, -0.502655, 0.178759
1.430000, -0.439823, 0.164029
1.430000, -0.376991, 0.149961
1.430000, -0.314159, 0.136825
1.430000, -0.251327, 0.124972
1.430000, -0.188496, 0.114856
1.430000, -0.125664, 0.107014
1.430000, -0.062832, 0.102007
1.430000, 0.000000, 0.100280
1.430000, 0.062832, 0.102007
1.430000, 0.125664, 0.107014
1.430000, 0.188496, 0.114856
1.430000, 0.251327, 0.124972
1.430000, 0.314159, 0.136825
1.430000, 0.376991, 0.149961
1.430000, 0.439823, 0.164029
1.430000, 0.502655, 0.178759
1.430000, 0.565487, 0.193949
1.430000, 0.628319, 0.209446
1.430000, 0.691150, 0.225132
1.430000, 0.753982, 0.240914
1.430000, 0.816814, 0.256717
1.430000, 0.879646, 0.272482
1.430000, 0.942478, 0.288157
1.430000, 1.005310, 0.303699
1.430000, 1.068142, 0.319071
1.430000, 1.130973, 0.334240
1.430000, 1.193805, 0.349175
1.430000, 1.256637, 0.363851
1.430000, 1.319469, 0.378243
1.430000, 1.382301, 0.392329
1.430000, 1.445133, 0.406088
1.430000, 1.507964, 0.419499
1.430000, 1.570796, 0.432546
1.430000, 1.633628, 0.445211
1.430000, 1.696460, 0.457477
1.430000, 1.759292, 0.469330
1.430000, 1.822124, 0.480754
1.430000, 1.884956, 0.491736
1.430000, 1.947787, 0.502264
1.430000, 2.010619, 0.512324
1.430000, 2.073451, 0.521906
1.430000, 2.136283, 0.530998
1.430000, 2.199115, 0.539590
1.430000, 2.261947, 0.547673
1.430000, 2.324779, 0.555237
1.430000, 2.387610, 0.562275
1.430000, 2.450442, 0.568778
1.430000, 2.513274, 0.574739
1.430000, 2.576106, 0.580152
1.430000, 2.638938, 0.585011
1.430000, 2.701770, 0.589311
1.430000, 2.764602, 0.593046
1.430000, 2.827433, 0.596214
1.430000, 2.890265, 0.598811
1.430000, 2.953097, 0.600833
1.430000, 3.015929, 0.602279
1.430000, 3.078761, 0.603148
1.440000, -3.141593, 0.605196
1.440000, -3.078761, 0.604906
1.440000, -3.015929, 0.604034
1.440000, -2.953097, 0.602582
1.440000, -2.890265, 0.600551
1.440000, -2.827433, 0.597944
1.440000, -2.764602, 0.594763
1.440000, -2.701770, 0.591012
1.440000, -2.638938, 0.586695
1.440000, -2.576106, 0.581816
1.440000, -2.513274, 0.576381
1.440000, -2.450442, 0.570395
1.440000, -2.387610, 0.563865
1.440000, -2.324779, 0.556798
1.440000, -2.261947, 0.549202
1.440000, -2.199115, 0.541086
1.440000, -2.136283, 0.532457
1.440000, -2.073451, 0.523327
1.440000, -2.010619, 0.513704
1.440000, -1.947787, 0.503600
1.440000, -1.884956, 0.493027
1.440000, -1.822124, 0.481996
1.440000, -1.759292, 0.470522
1.440000, -1.696460, 0.458616
1.440000, -1.633628, 0.446294
1.440000, -1.570796, 0.433572
1.440000, -1.507964, 0.420464
1.440000, -1.445133, 0.406989
1.440000, -1.382301, 0.393165
1.440000, -1.319469, 0.379010
1.440000, -1.256637, 0.364546
1.440000, -1.193805, 0.349794
1.440000, -1.130973, 0.334779
1.440000, -1.068142, 0.319528
1.440000, -1.005310, 0.304069
1.440000, -0.942478, 0.288436
1.440000, -0.879646, 0.272664
1.440000, -0.816814, 0.256797
1.440000, -0.753982, 0.240884
1.440000, -0.691150, 0.224986
1.440000, -0.628319, 0.209175
1.440000, -0.565487, 0.193544
1.440000, -0.502655, 0.178208
1.440000, -0.439823, 0.163320
1.440000, -0.376991, 0.149082
1.440000, -0.314159, 0.135764
1.440000, -0.251327, 0.123722
1.440000, -0.188496, 0.113420
1.440000, -0.125664, 0.105414
1.440000, -0.062832, 0.100290
1.440000, 0.000000, 0.098520
1.440000, 0.062832, 0.100290
1.440000, 0.125664, 0.105414
1.440000, 0.188496, 0.113420
1.440000, 0.251327, 0.123722
1.440000, 0.314159, 0.135764
1.440000, 0.376991, 0.149082
1.440000, 0.439823, 0.163320
1.440000, 0.502655, 0.178208
1.440000, 0.565487, 0.193544
1.440000, 0.628319, 0.209175
1.440000, 0.691150, 0.224986
1.440000, 0.753982, 0.240884
1.440000, 0.816814, 0.256797
1.440000, 0.879646, 0.272664
1.440000, 0.942478, 0.288436
1.440000, 1.005310, 0.304069
1.440000, 1.068142, 0.319528
1.440000, 1.130973, 0.334779
1.440000, 1.193805, 0.349794
1.440000, 1.256637, 0.364546
1.440000, 1.319469, 0.379010
1.440000, 1.382301, 0.393165
1.440000, 1.445133, 0.406989
1.440000, 1.507964, 0.420464
1.440000, 1.570796, 0.433572
1.440000, 1.633628, 0.446294
1.440000, 1.696460, 0.458616
1.440000, 1.759292, 0.470522
1.440000, 1.822124, 0.481996
1.440000, 1.884956, 0.493027
1.440000, 1.947787, 0.503600
1.440000, 2.010619, 0.513704
1.440000, 2.073451, 0.523327
1.440000, 2.136283, 0.532457
1.440000, 2.199115, 0.541086
1.440000, 2.261947, 0.549202
1.440000, 2.324779, 0.556798
1.440000, 2.387610, 0.563865
1.440000, 2.450442, 0.570395
1.440000, 2.513274, 0.576381
1.440000, 2.576106, 0.581816
1.440000, 2.638938, 0.586695
1.440000, 2.701770, 0.591012
1.440000, 2.764602, 0.594763
1.440000, 2.827433, 0.597944
1.440000, 2.890265, 0.600551
1.440000, 2.953097, 0.602582
1.440000, 3.015929, 0.604034
1.440000, 3.078761, 0.604906
1.450000, -3.141593, 0.606956
1.450000, -3.078761, 0.606664
1.450000, -3.015929, 0.605788
1.450000, -2.953097, 0.604331
1.450000, -2.890265, 0.602292
1.450000, -2.827433, 0.599674
1.450000, -2.764602, 0.596480
1.450000, -2.701770, 0.592714
1.450000, -2.638938, 0.588379
1.450000, -2.576106, 0.583481
1.450000, -2.513274, 0.578023
1.450000, -2.450442, 0.572013
1.450000, -2.387610, 0.565456
1.450000, -2.324779, 0.558360
1.450000, -2.261947, 0.550733
1.450000, -2.199115, 0.542583
1.450000, -2.136283, 0.533918
1.450000, -2.073451, 0.524749
1.450000, -2.010619, 0.515086
1.450000, -1.947787, 0.504939
1.450000, -1.884956, 0.494320
1.450000, -1.822124, 0.483242
1.450000, -1.759292, 0.471717
1.450000, -1.696460, 0.459759
1.450000, -1.633628, 0.447382
1.450000, -1.570796, 0.434602
1.450000, -1.507964, 0.421435
1.450000, -1.445133, 0.407897
1.450000, -1.382301, 0.394006
1.450000, -1.319469, 0.379783
1.450000, -1.256637, 0.365247
1.450000, -1.193805, 0.350421
1.450000, -1.130973, 0.335328
1.450000, -1.068142, 0.319994
1.450000, -1.005310, 0.304449
1.450000, -0.942478, 0.288725
1.450000, -0.879646, 0.272857
1.450000, -0.816814, 0.256888
1.450000, -0.753982, 0.240868
1.450000, -0.691150, 0.224854
1.450000, -0.628319, 0.208919
1.450000, -0.565487, 0.193154
1.450000, -0.502655, 0.177673
1.450000, -0.439823, 0.162628
1.450000, -0.376991, 0.148219
1.450000, -0.314159, 0.134718
1.450000, -0.251327, 0.122485
1.450000, -0.188496, 0.111993
1.450000, -0.125664, 0.103818
1.450000, -0.062832, 0.098575
1.450000, 0.000000, 0.096761
1.450000, 0.062832, 0.098575
1.450000, 0.125664, 0.103818
1.450000, 0.188496, 0.111993
1.450000, 0.251327, 0.122485
1.450000, 0.314159, 0.134718
1.450000, 0.376991, 0.148219
1.450000, 0.439823, 0.162628
1.450000, 0.502655, 0.177673
1.450000, 0.565487, 0.193154
1.450000, 0.628319, 0.208919
1.450000, 0.691150, 0.224854
1.450000, 0.753982, 0.240868
1.450000, 0.816814, 0.256888
1.450000, 0.879646, 0.272857
1.450000, 0.942478, 0.288725
1.450000, 1.005310, 0.304449
1.450000, 1.068142, 0.319994
1.450000, 1.130973, 0.335328
1.450000, 1.193805, 0.350421
1.450000, 1.256637, 0.365247
1.450000, 1.319469, 0.379783
1.450000, 1.382301, 0.394006
1.450000, 1.445133, 0.407897
1.450000, 1.507964, 0.421435
1.450000, 1.570796, 0.434602
1.450000, 1.633628, 0.447382
1.450000, 1.696460, 0.459759
1.450000, 1.759292, 0.471717
1.450000, 1.822124, 0.483242
1.450000, 1.884956, 0.494320
1.450000, 1.947787, 0.504939
1.450000, 2.010619, 0.515086
1.450000, 2.073451, 0.524749
1.450000, 2.136283, 0.533918
1.450000, 2.199115, 0.542583
1.450000, 2.261947, 0.550733
1.450000, 2.324779, 0.558360
1.450000, 2.387610, 0.565456
1.450000, 2.450442, 0.572013
1.450000, 2.513274, 0.578023
1.450000, 2.576106, 0.583481
1.450000, 2.638938, 0.588379
1.450000, 2.701770, 0.592714
1.450000, 2.764602, 0.596480
1.450000, 2.827433, 0.599674
1.450000, 2.890265, 0.602292
1.450000, 2.953097, 0.604331
1.450000, 3.015929, 0.605788
1.450000, 3.078761, 0.606664
1.460000, -3.141593, 0.608715
1.460000, -3.078761, 0.608422
1.460000, -3.015929, 0.607543
1.460000, -2.953097, 0.606079
1.460000, -2.890265, 0.604032
1.460000, -2.827433, 0.601404
1.460000, -2.764602, 0.598198
1.460000, -2.701770, 0.594417
1.460000, -2.638938, 0.590064
1.460000, -2.576106, 0.585146
1.460000, -2.513274, 0.579666
1.460000, -2.450442, 0.573632
1.460000, -2.387610, 0.567048
1.460000, -2.324779, 0.559924
1.460000, -2.261947, 0.552265
1.460000, -2.199115, 0.544081
1.460000, -2.136283, 0.535381
1.460000, -2.073451, 0.526174
1.460000, -2.010619, 0.516470
1.460000, -1.947787, 0.506280
1.460000, -1.884956, 0.495617
1.460000, -1.822124, 0.484491
1.460000, -1.759292, 0.472916
1.460000, -1.696460, 0.460906
1.460000, -1.633628, 0.448474
1.460000, -1.570796, 0.435637
1.460000, -1.507964, 0.422410
1.460000, -1.445133, 0.408809
1.460000, -1.382301, 0.394854
1.460000, -1.319469, 0.380563
1.460000, -1.256637, 0.365956
1.460000, -1.193805, 0.351055
1.460000, -1.130973, 0.335884
1.460000, -1.068142, 0.320469
1.460000, -1.005310, 0.304839
1.460000, -0.942478, 0.289024
1.460000, -0.879646, 0.273061
1.460000, -0.816814, 0.256992
1.460000, -0.753982, 0.240864
1.460000, -0.691150, 0.224736
1.460000, -0.628319, 0.208678
1.460000, -0.565487, 0.192779
1.460000, -0.502655, 0.177154
1.460000, -0.439823, 0.161951
1.460000, -0.376991, 0.147372
1.460000, -0.314159, 0.133686
1.460000, -0.251327, 0.121260
1.460000, -0.188496, 0.110576
1.460000, -0.125664, 0.102228
1.460000, -0.062832, 0.096861
1.460000, 0.000000, 0.095002
1.460000, 0.062832, 0.096861
1.460000, 0.125664, 0.102228
1.460000, 0.188496, 0.110576
1.460000, 0.251327, 0.121260
1.460000, 0.314159, 0.133686
1.460000, 0.376991, 0.147372
1.460000, 0.439823, 0.161951
1.460000, 0.502655, 0.177154
1.460000, 0.565487, 0.192779
1.460000, 0.628319, 0.208678
1.460000, 0.691150, 0.224736
1.460000, 0.753982, 0.240864
1.460000, 0.816814, 0.256992
1.460000, 0.879646, 0.273061
1.460000, 0.942478, 0.289024
1.460000, 1.005310, 0.304839
1.460000, 1.068142, 0.320469
1.460000, 1.130973, 0.335884
1.460000, 1.193805, 0.351055
1.460000, 1.256637, 0.365956
1.460000, 1.319469, 0.380563
1.460000, 1.382301, 0.394854
1.460000, 1.445133, 0.408809
1.460000, 1.507964, 0.422410
1.460000, 1.570796, 0.435637
1.460000, 1.633628, 0.448474
1.460000, 1.696460, 0.460906
1.460000, 1.759292, 0.472916
1.460000, 1.822124, 0.484491
1.460000, 1.884956, 0.495617
1.460000, 1.947787, 0.506280
1.460000, 2.010619, 0.516470
1.460000, 2.073451, 0.526174
1.460000, 2.136283, 0.535381
1.460000, 2.199115, 0.544081
1.460000, 2.261947, 0.552265
1.460000, 2.324779, 0.559924
1.460000, 2.387610, 0.567048
1.460000, 2.450442, 0.573632
1.460000, 2.513274, 0.579666
1.460000, 2.576106, 0.585146
1.460000, 2.638938, 0.590064
1.460000, 2.701770, 0.594417
1.460000, 2.764602, 0.598198
1.460000, 2.827433, 0.601404
1.460000, 2.890265, 0.604032
1.460000, 2.953097, 0.606079
1.460000, 3.015929, 0.607543
1.460000, 3.078761, 0.608422
1.470000, -3.141593, 0.610474
1.470000, -3.078761, 0.610180
1.470000, -3.015929, 0.609298
1.470000, -2.953097, 0.607828
1.470000, -2.890265, 0.605773
1.470000, -2.827433, 0.603135
1.470000, -2.764602, 0.599916
1.470000, -2.701770, 0.596119
1.470000, -2.638938, 0.591750
1.470000, -2.576106, 0.586811
1.470000, -2.513274, 0.581310
1.470000, -2.450442, 0.575251
1.470000, -2.387610, 0.568642
1.470000, -2.324779, 0.561488
1.470000, -2.261947, 0.553799
1.470000, -2.199115, 0.545581
1.470000, -2.136283, 0.536845
1.470000, -2.073451, 0.527600
1.470000, -2.010619, 0.517856
1.470000, -1.947787, 0.507624
1.470000, -1.884956, 0.496916
1.470000, -1.822124, 0.485743
1.470000, -1.759292, 0.474119
1.470000, -1.696460, 0.462056
1.470000, -1.633628, 0.449571
1.470000, -1.570796, 0.436677
1.470000, -1.507964, 0.423390
1.470000, -1.445133, 0.409728
1.470000, -1.382301, 0.395708
1.470000, -1.319469, 0.381349
1.470000, -1.256637, 0.366671
1.470000, -1.193805, 0.351697
1.470000, -1.130973, 0.336449
1.470000, -1.068142, 0.320953
1.470000, -1.005310, 0.305238
1.470000, -0.942478, 0.289334
1.470000, -0.879646, 0.273277
1.470000, -0.816814, 0.257107
1.470000, -0.753982, 0.240873
1.470000, -0.691150, 0.224631
1.470000, -0.628319, 0.208450
1.470000, -0.565487, 0.192420
1.470000, -0.502655, 0.176650
1.470000, -0.439823, 0.161291
1.470000, -0.376991, 0.146541
1.470000, -0.314159, 0.132671
1.470000, -0.251327, 0.120049
1.470000, -0.188496, 0.109168
1.470000, -0.125664, 0.100644
1.470000, -0.062832, 0.095149
1.470000, 0.000000, 0.093242
1.470000, 0.062832, 0.095149
1.470000, 0.125664, 0.100644
1.470000, 0.188496, 0.109168
1.470000, 0.251327, 0.120049
1.470000, 0.314159, 0.132671
1.470000, 0.376991, 0.146541
1.470000, 0.439823, 0.161291
1.470000, 0.502655, 0.176650
1.470000, 0.565487, 0.192420
1.470000, 0.628319, 0.208450
1.470000, 0.691150, 0.224631
1.470000, 0.753982, 0.240873
1.470000, 0.816814, 0.257107
1.470000, 0.879646, 0.273277
1.470000, 0.942478, 0.289334
1.470000, 1.005310, 0.305238
1.470000, 1.068142, 0.320953
1.470000, 1.130973, 0.336449
1.470000, 1.193805, 0.351697
1.470000, 1.256637, 0.366671
1.470000, 1.319469, 0.381349
1.470000, 1.382301, 0.395708
1.470000, 1.445133, 0.409728
1.470000, 1.507964, 0.423390
1.470000, 1.570796, 0.436677
1.470000, 1.633628, 0.449571
